Total_votes,hate_speech,offensive_language,neither,class,comments
6,1,1,4,2,ehh_donttouchme kourtj bria_leeandrea thats ghetto
3,0,3,0,1,eljefedejefesc damn bitch nigga mind haha
3,0,1,2,2,el_grillo east current location eastfacing slope dry side dry place
6,0,6,0,1,elaineeespinoza youre bitch
3,3,0,0,0,eleycome_eleygo caykelly movie dont matter long coon shit coon youre nigga
3,1,2,0,1,elijahfnbaby bra im bout blaze bitch
3,1,2,0,1,elizabethbatman amp zmbiedance bitch
3,0,3,0,1,elizabethbatman lizard unless skype u bitch
3,0,3,0,1,elizabethbatman bitch
3,0,2,1,1,elvis_notpresly gt android dmt kno whats box nig
3,0,3,0,1,elyssajankowski comedytextings haha stupid hoe
3,0,1,2,2,emmalouisasuttl timmyn anyone bring monkey
3,0,0,3,2,emmalouisasuttl hit clam chowderthanks wish card
3,0,3,0,1,emmanillanilla cocky son bitch
3,0,3,0,1,emmanuelrodz willian hoe
3,0,3,0,1,empresstata aww man ball small lil affair set bitch
3,2,1,0,0,englishbrit sound like good idea want word spread jew nigger commie alike
6,0,0,6,2,entmagazine magisto digitalskeptic project could lead military program requires full op mock testing
3,0,0,3,2,ericbaetsle greaser
3,0,3,0,1,ericwithahotdad bitch work hour day protect freedom fuck alwaysonwatch globalforceforgood
3,0,3,0,1,ericwithahotdad bitch im done school
3,1,2,0,1,ericwithahotdad faggot
3,1,2,0,1,eric_mariners jc_ point sasquatch bitch
3,0,3,0,1,eric_mariners chief_peters lexxx_ruger maniacx rodriguez_ hoe wasnt loyal
3,0,3,0,1,erinsabersix im slay bitch im wearin bandos armor cause im rich got slayer helm whip droppies
3,2,1,0,0,erintaylor brio sure want give free pas every border jumper country two whats wrong
3,0,3,0,1,ese_miro bitch please
3,2,1,0,0,evanbecker _triggaplease_ morbidmermaid zooyorkinit _shayisdabomb_ rainbowblake shes nigger
3,1,2,0,1,evanbecker _triggaplease_ morbidmermaid zooyorkinit _shayisdabomb_ rainbowblake see dumbass nigger
3,0,3,0,1,evanbecker bitch
3,2,1,0,0,evandmyers nineinchessoft redneck attitude people think benghazzi real think fox fake nw real one
3,0,0,3,2,evan_p_grant hope charlie strong utcoach
3,0,3,0,1,evan_white jeremy_hemsley really thats got side hoe
3,0,2,1,1,eveldick surprised ugly mike boogie buy pussy
3,1,0,2,2,everybodyhatesv read black man tweet hot sauce trash amp watermelon overrated cant deal
3,0,3,0,1,everybodyhatesx shut bitch focus l tomar
3,0,0,3,2,evettecoleman lol true want fried oreo
3,0,0,3,2,exurbankevin bird feather flock together subbeck
3,0,1,2,2,eyeonpolitics chrisloesch long one special brownie right
3,0,3,0,1,ezraxdavis want pussy bad
3,1,2,0,1,faghettios speak english prude as white bitch
3,0,3,0,1,faghettios thirsty basic as bitch
3,0,1,2,2,fifacom pepe defending outstanding tackle accurate nd ho job perfectly leg
3,0,3,0,1,follownova yooo thinking bout day lol really speaking one person niggah
3,0,3,0,1,frankthefob ok u hav gun love superior fighting game probably get bitch peace
3,0,0,3,2,fazedavls soar_wvyy soar_haze fazeoutcst gobbledy gook dont game
3,0,3,0,1,fabianmleal aoas write back bitch lol
3,0,3,0,1,fabianmleal bitch lol
3,0,3,0,1,fabianmleal bitch lol im life anymore
3,0,0,3,2,fabulousjonna_ need red green amp yellow pant amp helly shirt express
3,0,3,0,1,faisal_nizam khaye cant see freakin emojis im basic bitch today
3,0,2,1,1,fapplebee dude tell thats true mom friend texas trying hype redskin football shit
3,2,1,0,0,fardousaa becuz man celebrate bday drreams faggot
3,1,2,0,1,farrahisawhore persianfarrah nice account faggot
3,0,3,0,1,fatass_mee pussy
3,0,1,2,2,fattyytooraw well ontario like kind dump ghetto moved since cheaper live
3,0,3,0,1,fazeybaby kmichelle souljaboy vouch ya pussy tho k
3,0,1,2,2,femshaveballz u spent significant time ghetto witnessed year terrorism committed police black community
3,1,2,0,1,femshaveballz unfortunate clothing choice hoe crooked belly ring completes dumb trash motif perfectly
3,0,3,0,1,fenkellpayroll yall niccas bout blow fool lol cant wait world see detroit shit nicca
3,0,3,0,1,fernandezice quit pussy
3,0,3,0,1,feyenody ja zo denkt ieder wel zijne zaken amp je mag mij noemen hoe je wilt ben namelijk erg voor vrijheid van meningsuiting
3,0,1,2,2,fightnightx nmflife khan facing nothing trash since l garcia
3,0,2,1,1,fightsonvine bitch dont even think playin wit
3,2,1,0,0,fitlifemike chanelisabeth hoe dont make put screenshots text hoe
3,1,2,0,1,fitlifemike chanelisabeth shut fuckin beaner
4,0,4,0,1,fixitjesusx hoe
3,0,3,0,1,fixupmayte therealyoungzel divamonroeuhoe im destroying bitch dawg
3,0,3,0,1,flawless_dv aboutstrafe nexsmitsky also like im called hoe ive saying stop
3,1,2,0,1,flawless_dv tehduckii pussy as bitch
3,0,3,0,1,flawless_dv dont bitch smh
3,0,1,2,2,fletchermassie telcoag rcb go back mutt rev style course would necessitate running dog adopting
6,0,5,1,1,flightyung thats call crash dummy hoe
3,0,3,0,1,floralelephants pom pom make shit yeahhhh
3,0,0,3,2,floralelephants wasp angry legend beat squishy pulp
6,4,1,1,0,flow jus wanted let yll know hope hurricane kill soca sunday trash lordwillin
3,0,3,0,1,flyguychanze lol tell bitch
3,0,0,3,2,flyerscup boy idea coming called smartphone youre horrible trash talk
3,0,3,0,1,flyoutchase harold_major lmfaoooo bitch didnt change much could find
3,0,0,3,2,francoiskilljoy marshall law whatever coon
3,0,3,0,1,francoiskilljoy bitch stop hatin cause aint make em toddler size happy make em g
3,2,1,0,0,frankiejgrande ew queer white thirsty bitch
3,3,0,0,0,frankiejgrande fugly queer white trash
3,2,1,0,0,frankiejgrande omg gtfo white faggot
3,0,3,0,1,frankiejgrande ugly white bitch
3,0,3,0,1,frankiee_ dont bitch man lol
3,0,3,0,1,fredbrooklyn doublegunschip great dumb crybaby pussy
3,0,3,0,1,fredrpvasquez damn bitch eddie johnson team last year
3,0,3,0,1,freddiegibbs lol always complaining cry like jeezy broke cause moaning old bitch
3,3,0,0,0,freddyamazin ratchet looking nigger
3,3,0,0,0,freeajay understand look like real life dyke right like look like wnba dyke bro sport bra amp bball short wearing dyke
3,0,3,0,1,freeblazegawd lmsoooo dawg aint got bitch mane low key got chick cant say twitter know wolf
3,1,2,0,1,freegeezy nigga look size plus get hit as look like fighting life ill sneak dat bitch run
3,1,2,0,1,freegeezy shoot nigger bitch knee
3,2,1,0,0,fromtheshwa yes get twitter lame negro never learned use internet
6,0,1,5,2,fru_iam seen sum im tryin see lox n mook
3,2,1,0,0,fuckboirik hahahaha youza fuck wigger
3,0,1,2,2,fuckkennyj trash
3,0,3,0,1,fuckthemallcops theharris mrmooncricket bobbybotsods jimtalbot uncleunco aid fuck smdh u punk bitch
3,0,3,0,1,fucktravonn ahh see im still rook knowledge hoe im progressing
3,1,2,0,1,fuckingcashbro youre little bitch x
3,2,1,0,0,fugazi leave beaner retard
3,0,3,0,1,fukkntyler aint light skin nigga im even colored lmao
3,1,2,0,1,fukkntyler nigga talk shit period aint nun new white bitch go threw every damn day
3,0,3,0,1,fukkntyler u bitch nigga clothing shut yo as
3,0,2,1,1,fulf_shawnfulf peckerwood
3,1,0,2,2,funnypicsdepot he greaser
3,0,1,2,2,furrystoat record nohomo dont care unless got ta see every sexuality even bird dog
3,0,3,0,1,fusionrocks jumabr like dem mexican hoe day suck dollas
3,0,3,0,1,fvckmike_ bout smack bitch
3,0,3,0,1,fvckmike_ bro bitch really stood like gon na give penny
3,0,3,0,1,fzrodl exception gilda radner bitch funny
3,0,3,0,1,gstatus vikkifusco flyersfan youre still bitch
3,0,3,0,1,gstatus stop bitch
3,0,3,0,1,gbleighton remember bitch stop drink get stalled wib advice
3,0,3,0,1,gduenez ur one talk bitch
3,0,3,0,1,ggchanel jesjosie yeah fuck jigsawfaced bitch everyday b
3,0,3,0,1,gmanistbe thanks dumb bitch
3,0,3,0,1,goosemoner bitch lol
3,0,3,0,1,goosemoner youre bitch lol naa serio wassuo
3,0,1,2,2,gopblackchick barrackobama said uswas full nicegivingsmart ppli thought meanunexceptionalbitter clingersevolved
3,0,0,3,2,groundzero thats true way gaming broad day tho everyone gamer candy crush angry bird
3,0,0,3,2,gwdrums samzbikowski oh wait get photo playin creed side project bad yeah fob embarrassing
3,1,2,0,1,gypmatic pissed alotta ppl fb flooding newsfeed next target hoe as texan
3,1,2,0,1,g_anderson lol gon na fun got two niglets way
3,0,2,1,1,g_babyrachi niccas dnt kno bout da art finessin
3,0,0,3,2,gabejgonzalez rpopbox prime leija would trash dude today
3,0,3,0,1,gabrielaangela deliaparedez stephyrae theonemiss_luu ramona_pilar rikki_lovee whatever gabby hoe
3,1,2,0,1,gabrielaangela stephyrae gabby ghetto
3,1,2,0,1,gabrielaangela always bitch
3,1,2,0,1,gallagheremily nigra da back
3,0,0,3,2,garciac nude trash
3,2,1,0,0,garner_ heyyyyyyyyyyy fag boy gon na watch play
3,2,1,0,0,genetnbarockbox say old man hope survive another year silly jigga boo monkey
3,1,2,0,1,genuinelyot lol pussy got rich nigga losing mind got drizzy amp breezy beefd pus devil playground
3,0,2,1,1,genuinelyot yo mind rose colder kim amp way earth kanye bitch give problem wiz
3,0,1,2,2,gertrude_larue colored latino jewish move dont ruin neighborhood wipe
3,0,3,0,1,get__em__craig hear ya hoe
3,0,2,1,1,get__em__craig sleep hoe
3,1,2,0,1,get__em__craig funky hoe gone solo
3,0,3,0,1,get__em__craig lol morning hoe
3,0,3,0,1,get__em__craig naw hoe let see got keisha
3,0,3,0,1,get__em__craig owe two hoe dont wan na hear shit hyu
3,0,3,0,1,gethenian ffffffffffffuck baratheon rebellion bitch
3,0,3,0,1,gforgent bitch happen comin thru
3,1,2,0,1,giannaamarieeee first calling hoe dont make go sharkeisha ok boo boo
3,0,3,0,1,giantraiderking oh sneaky son bitch
3,1,2,0,1,giftedhussle dallyjackson trefreedawg babe thought countsbitch thot
3,0,2,1,1,ginamariez bitch jessie still love anyway
3,0,3,0,1,gingerdemoness den enjoy da nite wit colored man week let need ta bring da magnum
3,0,2,1,1,gingerdemoness shit like eggplant baby black big enough dat da woman get dem piece
3,0,0,3,2,gingerdemoness riotcast weirdmedicine want call bout vitaligro aint sho doctor fo da colored folk
3,0,3,0,1,gingerdemoness jcapswgr dem colored boy sayin dare baby daddy gots protect semen da lock key wrap x
3,0,2,1,1,gingerdemoness mjkeenan da n mean negro
3,0,3,0,1,girlthatsvonte dese bitch n shot nigga
3,1,2,0,1,girlthatsvonte wont ima come piss bitch
3,0,3,0,1,girlthatsvonte lol nahh bitch dont put yo life ole cant drink water as nigga pissinindabedassboy
3,0,3,0,1,girlthatsvonte ainn bitch
3,0,3,0,1,girlthatsvonte shut bitch
3,1,2,0,1,gjulio dont love hoe
3,0,0,3,2,gladvillian u want make u one ghetto nunchucks come single double_ended
3,0,0,3,2,gladvillian_ dont get bacon stuffed crust tho trash
3,2,1,0,0,glitteredinpink hoe dont tweet
3,0,3,0,1,glodupshawdy manonthe_moon_ _tonydennis lilthickgawdess childishcudl ninathegoat yungrape basic bitch comeback expected
3,0,3,0,1,gloryyyy brooooo miss bitch
3,1,2,0,1,glynjackson rachh_basss granted cracker isnt bad say white person saying one slave
3,2,1,0,0,godaddy hope guy get attacked supporting sopa bunch dirty snake faggot
3,0,3,0,1,gohard_brown your_daddy amp xavier bitch
3,0,3,0,1,gociveix egg spam bitch
3,2,1,0,0,god_loves_biebs go pray church something fag one care religious bullshit
3,0,3,0,1,godbody_ream want eat pussy
3,2,0,1,0,godsmack_music itunesmusic itunes band white trash white trash would buy album
3,0,3,0,1,goldglovetv neither fucking cat pussy
3,1,2,0,1,goldee_locx lmao real shit though bitch dumb fuck smh
3,0,3,0,1,goldiemack_ hoe told gon na chop dick baltimore
3,0,3,0,1,gonewithkalijah watched st season bc wanted see diff side elijah see thristy hoe us walgreens hair dye
3,0,0,3,2,gonewithkalijah always pathetic mutt desperately seeking attention amp purpose matter jp writes never change
6,0,6,0,1,gorgeouscamry_ itsdesha__ man get yo bitch as mf mention man tht b u trippin
6,1,5,0,1,gorgeouscamry_ bitch fck lay wat wan na
6,1,5,0,1,gorgeouscamry_ fight nah dumb bitch
3,0,3,0,1,gorgeouscamry_ ight bitch ima see u
3,0,3,0,1,gorgeousera come record saying he bitch
3,0,3,0,1,gorillaleo fuck chicken sandwich ho
3,3,0,0,0,gossipcop julie tell crybaby black get someone blk dress white facedniggers always whining
3,0,0,3,2,gossipcop jayz bey never bejus trash
3,1,2,0,1,gossipcop screw little porch monkey
3,1,2,0,1,gossipcop coon n coon wan na b got except time jail
3,0,3,0,1,gossipcop idiot except kourt rest slutty as bitch
3,1,2,0,1,gossipcop dont fat bitch die
3,0,3,0,1,govjaynixon u pull amp let ferguson fend week wasting manpower r attention ho
3,0,3,0,1,grandehead got hoe bootlegged haha wan na borrow
3,0,3,0,1,grandehead biiiiitch hoe look perfect haha iight
3,0,2,1,1,grayse_kelly woman get relationship quick wont feel like hoe sex
3,0,2,1,1,great_white get bc called tool called hoe bc hoe tool hahahaha im funny
3,0,0,3,2,greghillwaaf new showthursdays jinxy broadcast moon made chunky blue cheese know
3,0,1,2,2,greghillwaaf soo putting cracker gregg
3,0,3,0,1,gregyballs asian pussy
3,0,3,0,1,grizzboadams wyattnuckels im straight cali kush bitch dont kill vibe
3,1,2,0,1,grizzboadams wyattnuckels bitch got plan fuck tonight said friday nigga
3,0,3,0,1,grizzboadams wyattnuckels bitch make plan pussy fart im charge follow deny im doin friday fighting
3,0,3,0,1,grizzboadams wyattnuckels fuck bruh didnt show fucking pussy
3,2,1,0,0,grizzboadams wyattnuckels haha ight nig calm yoself
3,1,2,0,1,grizzboadams wyattnuckels haha playin nigga fuck bitch make money smoke straight og kush
3,0,2,1,1,grizzboadams wyattnuckels ight friday nig
3,0,3,0,1,grizzboadams wyattnuckels friday c burg mall gettin whipped like bitch fuck
3,1,2,0,1,grizzboadams dude fuck faggot friday go bitch set standard make break bitch
3,2,1,0,0,grizzboadams fucking block white as try start shit like fucking queer fuck nigga
3,2,1,0,0,grizzboadams ight nigga haha fucking queer clear schedule
3,0,3,0,1,grizzboadams ight nigga tonight c burg mall bitch
3,2,1,0,0,grizzboadams roid rage much faggot
3,0,3,0,1,grizzboadams cry baby back bitch
3,0,3,0,1,groovy_ear straight hoe wait
3,0,0,3,2,grotesmurf illmartino svenstweet kangucup goh anoniemeaso meeting heeft weer pauzenog steed niet bij hoofdstukhoe haal ik mn id
3,0,2,1,1,growword nigga goin work quit tryin kill nigga vibe broke bitch
3,0,3,0,1,gutssidious yeah quit bitch edit
3,0,3,0,1,gutssidious get devil first bitch roasted
3,2,1,0,0,gutierrez_alf legit retard
3,0,0,3,2,gutta_dadon never really rocked white sole feel ya bro favorite foam time
3,0,3,0,1,guz_ ive multiple class aint really rare also dont call teacher bitch twitter
3,0,2,1,1,gwendolync thanks nig
3,0,2,1,1,halygang dirty bitch always beggin microwave catchup shit mufuckas always like bye falicia
6,0,1,5,2,hauntingilinsky sorryimalex bc taylorcaniff trash would lie told he real
3,0,3,0,1,hauntingilinsky sorryimalex actually think hell lil bitch cant punch potato
3,0,3,0,1,hbmostdope sodmg_p_cook yall pussy boa
3,1,0,2,2,hberghattie snkscoyote wonder progs didnt relegate young black men ghetto keep away harry reid friend
3,0,3,0,1,hogannohulk_ lovtadaisha terrance wan na one hoe
3,0,3,0,1,homelessbitch bitch smoke
3,0,3,0,1,httrdcrising fuck redskin bitch
3,0,3,0,1,h_townracer shit tell pussy come retirement show kareem jackson get respect
3,0,2,1,1,halawa sick muzzie trash jewjitsugrl joedouglas darknight blackorchidm
3,1,2,0,1,haleyjoanis lick pussy crack
3,0,3,0,1,halfbakd_kitten ill finger ur tight pussy slowly youll moaning name bby
3,0,3,0,1,haliemaranda huntermoore bitch u perfect
3,0,1,2,2,halleybrenks interesting hick
3,0,3,0,1,hansolosson bruh really rocking toaster face lmaoooo prolly got bitch man
3,1,2,0,1,harbison knw pussy hate u ask tht
3,0,1,2,2,harleyyyquinn_ trash
3,0,2,1,1,harry_dillema svenstweet wltrrr vraag svenhij denkt hoe lichter van kleur hoe beter het morele kompas werkt ik ben kleurenblind
3,0,3,0,1,harrysboylouis curveme laughing joke big different bitch
3,2,1,0,0,harveylevintmz sly want got want got americathey got word nigger want
3,0,2,1,1,harveylevintmz sal tryin pull k ferderlinelazy as son bitch
3,0,0,3,2,haseenabakhtali steen madraq altyd zo geweest hoe vaak men ook zegtdit nooit meerlozewoordenpuntjebijpaaltje vertonen z dierngedrag
3,0,3,0,1,hazeleyedbarbi walk away pussy
3,1,0,2,2,hbtmm ill ask question support border jumper support illegals
3,0,2,1,1,hearttbreakerr_ never_reggies capital_screezy u say twat
3,0,1,2,2,heatherelisep plus trash talk know especially ole miss
3,0,3,0,1,heather_poole go direct flight price done layover flying bitch enough
3,3,0,0,0,heauxmersimpson im jus tryna vaca away nigger bro
3,0,3,0,1,heavensway_ nd last time ill ever call faggot
6,0,5,1,1,heelsoversneaks smh u retarded lol
3,1,2,0,1,heilsidious breezbyya lol caitlyn cant carry retard
3,0,3,0,1,heilsidious devilgrimz let faggot already cry sleep
3,0,3,0,1,heilsidious dyldobaggenss whatta fag doin
3,0,3,0,1,heilsidious as oreo name thad castle
3,2,1,0,0,heilsidious sion faggot meh ganks pre post ganks still pretty meh he tank nothing special imo mao
3,0,3,0,1,heilsidious hmu youre good go bitch
3,0,0,3,2,helgasfishtales omg dont even know kimlau sq isi would likelook bird ran hill lol
3,0,3,0,1,hendrixoxo bitch fav retweet
3,0,0,3,2,hendrixoxo lem guess wore hilly hick sweatsleggings
3,0,3,0,1,hendrixoxo wtf hoe answer question
3,2,1,0,0,herfarm steveworksyou thedemocrats low info redneck dumbass vote corporate shill idiot like believe dummy
3,2,1,0,0,herfarm move country teabaggers
3,0,2,1,1,herman_nyrblog he clue heeb
3,0,3,0,1,hiphopfeeen old old wolf pussy
3,1,2,0,1,hi__________bye omfg pic tranny lmao
3,0,3,0,1,highofftatianna lol fuck lil bitch aint shit peep wassup w tho
3,0,3,0,1,highwayy_ youre bitch
3,0,3,0,1,hilareejay hate creepy as doll call dada im like bitch aint yo daddy
3,0,2,1,1,hilareejay lem find twitter beefin hoe
3,0,3,0,1,hillgasm bitch need crutch
3,0,3,0,1,hippieproblemz pussy poppin headstand ur eating watermelon
3,0,3,0,1,hipsterbreeez na young bitch got school
3,0,0,3,2,hobsondarlene blessjesus amos two walk together unless agreed differentlevels
3,2,1,0,0,hollowdadonlom god damn chink
3,0,2,1,1,hollygroveshawn word school flow dumb hoe
3,1,2,0,1,homohulk fucking hated bitch
3,0,3,0,1,homohulk told bitch mad even g
3,0,3,0,1,honchopikasoe im tryna bitch soon
3,1,2,0,1,honchopikasoe lmao hell yea love thick bitch amp thick bitch love fat nigga
9,1,7,1,1,honey_gotbunns bitch know wont
3,0,1,2,2,honeysuckle_tav well canonically play troll equivalent pokemon throw new fairy type
3,0,0,3,2,honorchriskyle _tony_soprano amen tweet mm rocket victor charlie leave lasting impression
3,1,2,0,1,hoponthebeast found right good job unfollowing btw faggot
3,0,2,1,1,hopemcclintock couldve swore everyday jus sayin hoe like day ago im gaywhats next got ta baby way
3,0,3,0,1,horsepower_will naw nigga got yo bitch tip toeing wooden floor
3,0,3,0,1,hoskinsty saambrowning retarded
3,0,3,0,1,hoskinsty dammit im one fucked tranny
3,0,3,0,1,houdiniofcod send fucking challenge quit pussy
3,0,2,1,1,housecracka meet later reach around charlie crist
3,2,1,0,0,hovaa_ niggerfood niggerperson nigger
3,0,3,0,1,hovaa_ cracker
6,4,2,0,0,hovaa_ ok wat ever u say whitey u prolly never even seen shaft
3,3,0,0,0,hovaa_ shut lizard faggot nigger cunt
6,0,6,0,1,hovaa_ thats logical bitch love using face toilet
6,0,1,5,2,hovaa_ yellow spot
6,6,0,0,0,hovaa_ ya know slang im racist h porch monkies
6,0,0,6,2,hovaa_ pet zebra stripey
3,0,3,0,1,hozay__ bitch shut hand flower selling light change
3,3,0,0,0,huffingtonpost faggot page cant theyfaggots offend
3,2,1,0,0,huffingtonpost im american dont give shit beaner ship beaner back
3,0,1,2,2,huffingtonpost look like little porch monkey
3,0,3,0,1,huffingtonpost little cunt die care
3,2,1,0,0,huffingtonpost dont bitch shoot sick whore
3,0,3,0,1,hughspliffner hurt hoe like
3,0,3,0,1,hunglikerobby_ bossbitchdaphne taytuckfuck bitch account
3,0,3,0,1,hunglikerobby_ emmadiabetes open mind bitch beyonc crazy
3,0,3,0,1,hunglikerobby_ tripleem bbluedreamm nice dumb bitch put nose business eat shit white trash hoe
3,0,3,0,1,hunglikerobby_ tripleem bbluedreamm brush let ignore silly hoe shes pregnant hella hormone tryna fuck people
3,2,1,0,0,hunglikerobby_ gay tanning bitch juvie made white
3,0,3,0,1,huntermoore dangitstiff bitch look like spongebob
3,0,3,0,1,huntermoore shelbyritner shelby pussy beat
3,0,3,0,1,huntermoore bitch lying
3,0,0,3,2,huntermoore bout ike couple hour
6,0,6,0,1,huntermoore drunk bitch used eat as relaxing
3,0,3,0,1,huntermoore finger pussy slowly circular motion
3,0,3,0,1,huntermoore finger throbbing pussy
3,0,3,0,1,huntermoore finger wet throbbing pussy slowly cum ur finger
3,0,3,0,1,huntermoore fuck throbbing pussy slowly
3,0,3,0,1,huntermoore fuck wet pussy ur huge cock
3,3,0,0,0,huntermoore happy cuz woke white nigger
3,0,3,0,1,huntermoore hell yeah fuckin sick as bitch
3,0,3,0,1,huntermoore pussy aching ur follow bae
3,2,1,0,0,huntermoore nigger
3,0,3,0,1,huntermoore ratchet bitch would
3,0,3,0,1,huntermoore juicy pussy
3,0,0,3,2,huntsthewind wonder nsa spook following
3,0,3,0,1,hunturpls steezeyflow nice ear bitch look like god damn elephant
3,0,3,0,1,hype im delivering bitch boy anymore
3,0,3,0,1,ising pussy aint coochie since
3,1,2,0,1,iambjraps cheffin_curry girltimeusa lilbthebasedgod look like hmmm nigger
3,0,3,0,1,iamhicky chillbrchill bitch dick look im fucking beautiful
3,0,3,0,1,iamkingrico dont fight want fight bitch dont know fuck fuck look like nigga please
3,0,3,0,1,iamkingrico nah id never ask guy ride chick whats use getting trouble trashass bitch
3,0,0,3,2,iamqueenlatifah plated letz getup deep dish vocal mix nagasaki hiroshima yellow asian flu n emoto ill egg god
3,1,0,2,2,iampikey wonder dare aint colored folk dare
3,0,3,0,1,iampikey well ho di doe thank
3,0,3,0,1,icbc_world freeblizz_icbc bitch bought son talking bout get em sold
3,1,2,0,1,icbc_world lol nigga walk hoe looking girl dont even wan na buy nothing
6,0,6,0,1,icbc_world hoe
3,3,0,0,0,idisdummies speak one coherent sentence without sounding like nig seriously
3,2,1,0,0,iggyazalea joke fugly bitch happy uncle snoop even acknowledged nasty as lmao
3,0,3,0,1,ihop fucking pussy
3,0,1,2,2,ihatestevensing aint show bout dem colored diamond talk da radio diamond get colored stolen
3,0,2,1,1,ihuntgoblins sinatraa_ every time beat im faggot maybe im better lmao
3,0,3,0,1,iideaiid jquiiin many bitch gon need change ya name jebidiah bitch
3,0,3,0,1,iijeriichoii nah worth character bitch
4,0,4,0,1,iixixiii bruhhh im joking dont pop trunk im bitch as niiiieeegggaaa
3,0,3,0,1,iiiirb bitch as
3,0,3,0,1,ilikecats bootyacid sizzurp__ yopapi_chulo brandonernandez youre ratchetest bitch
3,0,3,0,1,ilikecats yopapi_chulo sizzurp__ brandonernandez bootyacid realize ya pussy stank right
3,1,0,2,2,imnotmakingitup hey u followed long ago gon na nip da bud like ur bio tho u know white devil stole
4,0,4,0,1,imthatguy_dhuck happy birthday pussy good one
6,0,6,0,1,ismashedyogurl jonathan_scott_ ahhh stupid bitch
3,0,2,1,1,ispeakespinal love seing new one cause save youse bitch lmfao
3,0,3,0,1,its_makepeace donno demz iz ima bout get white gurll ghetto ass find
3,2,1,0,0,iwanthis_heart ok u fat precious lookin as bitch u big fat back barnyard lookin as bitch fix grammar u still fat
3,0,2,1,1,i_gotone awe boy smell like monkey sex
3,0,3,0,1,i_gotone hoe
6,0,1,5,2,i_gotone look like flappy bird
3,0,3,0,1,iamenidcoleslaw must think bump pussy mind ill eat thong make squirt like geyser
6,1,0,5,2,iamsaintbryan call yellow bone
3,2,1,0,0,iamshady_ thats even real word must hit blunt started making shit nigger as lol
3,0,3,0,1,ibepocahontas bitch shot music video
3,0,3,0,1,ican_onlyb_nika bitch smackin
3,0,3,0,1,icy_rapture like look bitch
6,0,6,0,1,idiotolympics forthemen fuck right pussy
3,0,3,0,1,iemonaids drugulaa bitch give virus
6,0,6,0,1,iemonaids id pop dat lemon real pussy
6,1,5,0,1,iemonaids id break little bitch finger
3,2,1,0,0,iemonaids done spell check know meant fat liberal dyke feminist nazi bitch
3,0,3,0,1,iemonaids right pussy
3,0,3,0,1,ileanageorgina enriquuee_ kike soft nigga
3,0,0,3,2,ilovebamf whats say see bird lmao
3,0,3,0,1,ilovebamf big long lost brother swear dont know id without wetback
6,1,4,1,1,imaspiderg bitch nigga
3,0,3,0,1,imethan_gregory eyy pushin one bro cause know bitch better blow hah
3,0,3,0,1,imhis_treasure bitch get inch like
3,0,3,0,1,imonmylevelgtb ur sayin mess wit hoe shady
3,1,2,0,1,imsolk v gun game pussy
3,1,2,0,1,imsolk oghasnt fag
3,0,0,3,2,imsoooomad guess who eating cracker b without
3,0,3,0,1,imtoblame apple tv got nfl channel bitch im pretty sure theyre ive watched couple dukeofzamunda
3,1,2,0,1,imtoblame although concede bitch bought funnel bitch dwight nopedo tho
3,0,3,0,1,imtoblame bitch got ring ho aint fatherless ill fight
3,0,3,0,1,imtoblame bitch opulent fuck refrain conversing upon matter middle class
3,1,2,0,1,imtoblame listen cuntrag whore bitch shit expensive fuck man pr first one year year wedding
3,1,2,0,1,imtoblame lyin as bitch ghostwritamusic ill_wil_ brunzilla
3,3,0,0,0,imtoblame fatherless wallet carrying as video game playing as negro breh filth way afford date twitterhoney
3,0,1,2,2,imtoomuch bread general aint good yabut honky bread worst
3,1,2,0,1,im_thirst love louis ck quit bein faggot suck dick
3,0,3,0,1,im_thirst gon na hold tongue could get another team couldnt anymore theyre fuckin retarded
3,1,2,0,1,im_thirst shin faggot im glad chipped
3,2,1,0,0,im_thirst randies fag
3,0,3,0,1,im_a_asshole_ imtoomuch myassholesowet gon call nigger fuck wrong
3,2,1,0,0,impactparasite fuckin roasted faggot
3,0,3,0,1,ineyealee son sammich family bitch know joey love sammiches
3,0,3,0,1,ineyealee shit aint gon funny need get outta horrific car crash bitch
3,0,3,0,1,ineyealee youre filled pimp hoe well talk know josephbananas
3,0,3,0,1,infamous_stackz hell cause brad still walked away like yeah fucked nigga bitch
3,2,1,0,0,intheovenjews slavecatcher marylene hang ovenjew lot common people waste time nigs jew r r problem
3,0,2,1,1,indicamangoes still fucking trash cant eat save life
3,0,0,3,2,inediblefood quickscoping trash take tony hawk setup play normally thats sniper
3,2,1,0,0,infidelalie read suck bacon encrusted middle finger muslim twat
3,0,3,0,1,infidelalie touch muzzie fucker hope set go full bacon pork rind
3,0,3,0,1,inkedup_tiny ___ still shouldve walked said something pussy
3,0,3,0,1,innerslutty got u bitch
3,0,3,0,1,insanity_lady argue cersei neither evil bitch shes greedy desperate protect child valued world
3,0,0,3,2,intentionaltalk half jar marmalade shaved monkey saran wrap mini horse give best scene askkevin
3,0,3,0,1,isaidnick aknadnrye give credit lil bitch
3,0,0,3,2,ish_mallymal jayjuice trash
3,0,0,3,2,ish_mallymal august trash
3,0,3,0,1,issa_gold fuckin back still hurt worth im still mad hoe incident haha
3,0,3,0,1,issa_gold u think dream anything two dumb bitch san diego lol
3,0,3,0,1,italian_montana carterboy_leake ant pussy man dont make pull pic
3,0,3,0,1,italian_montana im bos as bitch
