Total_votes,hate_speech,offensive_language,neither,class,comments
3,0,3,0,1,chrissy_cindy waka tammy just got her ass beat ctfu how niggas be they dont ever have they bitch back
3,0,3,0,1,chrissy_cindy if a bitch tweet i lose interest fast slide in her dms cause she a thot good looks
3,0,3,0,1,chrizzyfive trying to run game on me u dumb bitch her tho
3,0,3,0,1,chykalet i know i must make a lot of yall hoes sick amp all i can tell you hoes get used to it bitch
3,1,2,0,1,ciddyp_ i wouldnt trust a male cheerleader all cuz cimarron got one amp he got allll the bitches
3,0,3,0,1,cinnnthia_ im just a bitch for no reason i think im funny sometimes
6,0,6,0,1,ciscoallday bcarter if by marrying her to avoid paying child support is a win then yeah lolwe dont see the hoes the same amp thats ok
3,0,3,0,1,ciscoallday bcarter one of your side chicks came up k them bitches know where i live i be hiding from my cuz maiapapayyya_
6,0,5,1,1,ciscoallday bcarter youre right ill take girl on the right over kim any day u support that hoe
3,0,3,0,1,ciscoallday fuck all the heat bandwagon riders we know who you are u sound like the hoes mad they man cheated with a fat booty bitch
6,1,5,0,1,ciscoallday if miley really got knocked up by juicy j that shit is wild didnt he say u say no to ratchet pussy juicy j cant
6,0,6,0,1,ciscoallday if you have a different dude every other week you might be a hoe jsno your not dont listen to him ladies dou
3,0,3,0,1,classicpict shit like this is retarded
3,0,3,0,1,coilegefessions finally got a hot bitch to dance on me came in my pants while she was grinding on me lost that chanceuwmadisonlmao
3,0,3,0,1,codeejames that one ex you cant seem to get overltltlt an is a cunt
3,0,3,0,1,codeinequeeeen im tired of her corny vines ugly faces and stupid voices my nigga shes sexy
3,0,3,0,1,coley_cee lil_aerii __yhanaaaa dthang_ lmfaoooo bitch dont start okay bitch
3,0,3,0,1,coley_cee lil_aerii helloooo bitch bitch no ones available
3,0,3,0,1,coley_cee lil_aerii upload our pictures wat pictures bitch
3,0,3,0,1,comedianspank where the hoes at shit u got em
3,0,3,0,1,commonblackgiri bitch thats ham on her face rachel_dority
3,0,1,2,2,commonblackgiri heres to all the kids who have never found their name on anything in a souvenir store thanks mom for the ghetto name
3,0,0,3,2,commonmankfan and thats why mock drafts are a joke my friendsanyone
3,0,3,0,1,condeezy what to do after the gamehome alone and nothing to dosomeone come chill maybe go swimm ima do ya bitch
3,2,1,0,0,crowdifornia we agree do you fuck yes i do send those illegal wetbacks home
3,0,3,0,1,cuffablepisces tony romo in my topqbs bitches
3,1,2,0,1,damnfucknee i just wana eat some food drink some liq go to this party and have a bad bitch waitin on a nigga when i return
3,0,0,3,2,diycookery oreo cookies
3,0,3,0,1,djzeeti rt djzeeti black bitches turn buy a hat and act like jesus forgot they was fucking niggas in the park loooool
3,1,2,0,1,dj_d_rac fuck driving stick its gay as fuck shit pussies say
3,0,1,2,2,dshmee tom brady slowly becoming washed nah his weapons just trash
3,0,3,0,1,dstacks__ if you aint got shit goin for ya self what bitch gone want you
3,0,3,0,1,da_lovebelow bdvg_lat drtruth yall bare hoes yall dnt care bout i spent my childhood in a wild hood
3,0,3,0,1,damino im afraid of commitment a hoe
3,0,2,1,1,dammitslimm ppl who think webbie betta then boosie jus retarded
3,0,2,1,1,damn_imtall anybody that gets traded straight up for brandon knight is trash brandonjenningsbushalmighty
3,0,3,0,1,dat_bitch_jay omarion ol girl w this negative ass vibe i hate mamas like her hoe need to be
3,0,3,0,1,davethebrave i like how virgilio_lla thinks im talking to hoeshell nah lol my bad i forgot you aint got hoes like vdawg do
3,0,3,0,1,davethebrave i wish you were here stop crying bitch im omw back already haha
3,0,2,1,1,davethebrave watching attackoftitan on adultswim bro you a han for stealing my tweet bitch ass nigga
3,0,2,1,1,dedicated_ wassup twitter wassup bitch
3,0,3,0,1,deepaul i aint got no type white bitches is the only thing that i like dead
3,0,3,0,1,deeiiggee my dog like scratches at the floor before he lays down hes weird buddys normal your weird bitch
3,0,0,3,2,deuce what will the lakers be after kobe trash
3,0,3,0,1,devjayaintshit these hoes aint loyal
3,2,1,0,0,dickfurari hell ya they should make more malt liquor ads like this dis be heaven fo a colored man
3,0,3,0,1,dipex_yrichn why that hoe crying in her mugshot bruh
3,0,3,0,1,ditto_guwop all these hoes been passed around to a cleveland niggah
3,1,2,0,1,drmalvo woods_lamar hidey hidey hoe white folk be all noyvous round coloreds
6,0,6,0,1,draketakecare you dont listen when i talk maybe youll listen when i walk that bitch still wont listen
3,0,3,0,1,dramadough narabprettyass crip bitches b dusty asf
3,0,3,0,1,drestiles drtruth buddy drug the whole train lmao good extra ass hoes hate them ny hoesme too
3,0,3,0,1,dreamgirlsonly now this hoe bad
3,0,3,0,1,drummerkid reggie gives me headaches my niggah
3,0,3,0,1,dualwieldkatana after you get done running train on a bitch thats on her period no thats nasty
3,0,3,0,1,duecedagod jefdabest im on my yu shit using linkedin at work b lmfaoo bagging them linkiden hoes lol
3,0,3,0,1,duhitsadrii how bitch how fresh
3,0,3,0,1,dukealexmoore malibus on a comeup but in other news she mean denna hoe and not even light skinedddd hahaha
3,1,2,0,1,duncanhines_ kb_three fck you nigger lol jk bra
3,0,3,0,1,ebr_chiefington dej loaf ever bitch wc today all it takes is a lil juice and these bitches want you
3,1,2,0,1,edgarguillenjr lol good now i got them nasty rednecks off my back i can take care of business blakeanderson dalton_ryann he serious
3,0,0,3,2,el_grillo islamic state suspects in indonesia are chinese uighurs uighur jihadis theyre not just a prc tool
3,0,3,0,1,emoney_ west _imjustdede ima whoop this boy its nothing you bean head ass bitch
3,0,2,1,1,erikaj hazel_dot_com hell naw rt dexluger i wanna see this yes loltrash as hell
3,1,2,0,1,erikaj i saw a girl scratch her private today what that mean dont fuck her right in the pussy
3,0,2,1,1,erikaj killin in tekken lies you trash
3,0,3,0,1,fraternize i want to be obsessed with someone and i want someone to be obsessed with methen u might have to kill the bitch
3,0,3,0,1,fredosantana up making plays can i have my slut bitch girlfriend u always rap about back yet
3,0,3,0,1,fabianmleal im fucking tired ending the night with some rips so much for hitting me up bitch
3,0,3,0,1,fliirtnextdoor if yo pussy stank u wasnt raised correctlylmao
3,0,3,0,1,fliirtnextdoor phat pussy looks like a scrotum
3,1,2,0,1,fly_air_walker everybody entitled to they own opinion tho not that bitch she need to shut up amp sit the fuck down
3,0,2,1,1,foreverrrjadaaa huge nips scary me they scary me too
3,0,2,1,1,freakyabandoned mental asylum in dallas texas s should i go find this hoe
3,2,1,0,0,freddiegibbs tea bag a bitch pahahaha
3,0,3,0,1,freeblizz_icbc if i posted pics of everything i do in my life yall hoes would fall in love dont kill em channing
3,0,3,0,1,friendlyasshle lbs aint thick bitch you a fucking warthog
3,0,3,0,1,friendlyasshle you fat bitches needa stop biting your lips when you take pictures yall look hungry not sexy
3,0,3,0,1,friendlyasshle how bitches be looking the first day of school
3,0,3,0,1,fukkntyler lil_aerii lightskin mf lmfaooo ight white bitch lol
3,0,2,1,1,fullacharisma and happy to be hoes too smhbetter than being in denial
3,2,1,0,0,funnypicsdepot fucking white people bitch wut
3,0,3,0,1,funnypicsdepot all the seniors young side hoes gonna be at graduation like
3,1,2,0,1,funnypicsdepot realist bitch to ever step foot on a soccer field every team has a bitch like this
3,0,3,0,1,funnypicsdepot when the nigga with the aux cord playin some trash shit jwilko
3,0,3,0,1,funnypicsdepot bitch in the middle look like a daddy long leg
3,0,3,0,1,funnypicsdepot how black bitches drive when they song come on smichellelo
3,1,2,0,1,future_reich all yall some fucking coons
3,1,2,0,1,fxckashuk thekaosyatti aint my gf you lil nigguh stfu glory be to god then lmfaooooooo
6,1,5,0,1,ganglandabby what these bitches want from ah nigga
3,1,2,0,1,gfcrich if beyonce amp kim kardashian have no problem sucking their mans dick then you average looking broke bitches shouldnt neither
3,0,3,0,1,guccisaybur if u say ur a mermaid it obviously means ur pussy is fishy
3,0,3,0,1,g_anderson im dres a bitch tho
3,0,3,0,1,g_anderson oh my dogs pussy is so tight time to loosen it
3,0,3,0,1,g_coppo rt sharddagawd when you go down to eat the pussy and it smells tangy
6,0,6,0,1,garricka_ ima just block you hoes outor block em either one lol
6,0,6,0,1,garytweets__ its my dogs birthday you should get it a bad bitch punny
3,0,3,0,1,gdoublet brianmc find a loyal ho finntasticccc
3,0,0,3,2,giannenichole lakers really trash
3,1,2,0,1,giantraiderking nomaambundy fag but tony
3,0,3,0,1,glitteredinpink west bored as hell shoulda answered my phone calls bitch i rather be bored
3,2,1,0,0,glitteredinpink west you like you needs to you a hoe im breaking suck my dick
3,0,3,0,1,glitteredinpink you gotta fuck every race just to see which dickpussy you like the best thot
3,0,3,0,1,godbody_ream i couldnt hit a woman with a penis and pussy i dont care how sexy or rich she is
3,0,3,0,1,goldiemack_ treslyon goldiemack_ shit where you from baltimore man them hoes fine amp crazy
3,0,3,0,1,goldmind___ smoke good weed with a bad bitch
3,0,1,2,2,greatgawd name something trash cavs
3,0,3,0,1,greatscottnyc cant a bitch living say i brought her michael kors we need more guys like you
3,0,3,0,1,greaterthn for all the bad bitches out there go have some fun ambernicolee
3,1,2,0,1,greg_jons i hope my future wife who ever she might be is sleeping or studying instead if being a hoe right now nigga shutcho asss up
3,0,3,0,1,grumpycattalkin im sorry i offended you when i called you a bitch i honestly thought you knew
3,0,3,0,1,huhoes lmao lexy such a hoe lmfaooo
3,0,3,0,1,haifuckedyogirl eat her pussy nd look at her like this
3,0,3,0,1,haitiancocaine_ fml my period on cant pop that pussy now huh
3,0,3,0,1,harrysboylouis gtgt homecoming in days ltlt bet u didnt even have a date bitch i just went and say in the corner
6,0,6,0,1,hermoufpiece they be hating on my girl tho but they wish they was the bitch they hating this song go
3,0,2,1,1,hertrumetier what_evaittakes bout to get a breasts reduction these bitches be in the wayso serious
9,0,9,0,1,hermosa_jayy can i bring anotha bitch or nah
3,0,0,3,2,heykeifer golden oreos regular oreos yes
3,0,0,3,2,heykeifer oreos are basically dirt circles with cream true
3,0,3,0,1,hi__________bye damn this bitch always gets hit on by the hottest guys n makes them feel stupid uglyassayekay i got called an ego kill
3,0,3,0,1,highclasscapri what_evaittakes lmao i minds well be a hoe for all that i aint mean like that girl lol
3,0,3,0,1,highclasscapri what_evaittakes lmao definitely not i was bout to say dont front bitch that shit a freeway
3,0,3,0,1,highclasscapri what_evaittakes no bitch hurry up lolim so hungry i cant focus
3,0,3,0,1,highclasscapri what_evaittakes ohhhhh yes bitch yesssu ready t
3,0,3,0,1,highclasscapri what_evaittakes woke up and bitches was not here loli wasnt angry wit my hoes
3,0,3,0,1,highclasscapri ima show my ass tonight i can feel it omgggg i was thinking the same shit bitch
3,0,2,1,1,highfromthes a lot of women who claim they are yellow are actually red color blind mother fuckas im yellow tho
3,1,2,0,1,hughspliffner j cole is trash ive been saying this for years fuck him lol
3,0,0,3,2,humbleteej elisabethepps where am i on this rating scale depends you still wearing them colored contacts or naw
3,0,3,0,1,iamclatonbigsby bout to ride my horse to come fuck yo bitchooh em tho
3,0,3,0,1,iam_cream rt dontgetgrandhoe when yall hoes going to learn how to spell
6,0,5,1,1,iceom supurmario coolin my nig timmytee voice uhhee iceom laugh
3,0,3,0,1,ighunnit yeah you played me yeah you got what you wanted but jokes on you you about to be a daddy bitch
3,0,3,0,1,iixixiii honesty is all i ask for you ugly then a hoe then
3,0,3,0,1,iiiirb bouta let banko kno im goin be a ronneagle bitch
3,0,3,0,1,itsmeesperanza_ nhalegood when hoes feel like their photo didnt get enough favorites thats me thirsty ass
3,1,2,0,1,i_dontkiara done w all these fuck niggas snip snip hoe stfu
3,0,2,1,1,iamjayla__ wb_pooh_x bol that called the girl a bitchoharrd coo im both of them tho
3,0,2,1,1,idliketocare idpetition wow putting a whole manifesto up using twitlonger and by a canadian hey hoserhow many will you adopt
3,0,0,3,2,iifetip kit kat brownies making
3,0,0,3,2,imtoblame bruh rt priscocbs trent took the yellow path
3,0,3,0,1,imaplainjane simplysoulful because i thought jay z would hit her yeah he is known for sockin a bitch or
3,0,3,0,1,isthatjamesbond bluntsnextdoor good pussy have a nigga like funniest thing ive ever seen on my tl
3,0,3,0,1,itslegzzyo yall so fuckin trash yo directv man them niggas gonna win the skins trash
3,0,2,1,1,jlewyville i should be the global ambassador of something i put ppl on des nuts hoe ahh nigga
3,0,3,0,1,jt_lord boutta walk out on these hoes
3,0,3,0,1,jabbcaesar amp these bitches bound to get hurt cause a lotta these niggas be playinhell yeah
3,1,2,0,1,jae_poppa_ lol what else do we have in common nigga hate sleeping in the heat summer is for the birds
3,0,3,0,1,jaime_ thompson_era hannahalisee null bruh they both alive thats hans bitch who died oh well fbd
3,0,3,0,1,jalapenobright this hoe waited until she got to make a sextape chile oh my lord
3,1,2,0,1,jalenrose im rich dave chappelle voice signed mlb ped users say bitch you pussy
3,0,3,0,1,jalenhendricks in_her_tweets p_jones bitch get outta here dumb ass lmao
3,0,3,0,1,jasminephillies wulf bitch thank you
3,0,3,0,1,jay liking all my pictures to get a follow ass bitches
3,0,1,2,2,jaygorgeous i need more beaniesjust ordered two true religion ones lol
3,1,2,0,1,jaystacks i might fuck around and fuck yo bitch eat her ass when your steal her so youll be a real ass nigga
3,0,3,0,1,jay_kay this weather need to not flag today we trying to zip a bitch tonight yessssirrrrr
3,0,3,0,1,jaydillz the day you unblock me you will become a man again but that wont happen so you just a bitch idisrespecthoez lol
3,0,3,0,1,jennahord ambernicolee dreamgirl mckee ooh bet you wooonnnttt stick dat hoe
3,0,3,0,1,jenneracosta sleep over with guys doesnt mean we gonna fuck trust me youre a bitch for denying them pussy
3,0,3,0,1,jergucci __dev you the real mvp thats wat ya bitch said when i finished
3,0,3,0,1,jestonaelives burnt pussy lips gal in the blue throwing it
6,0,6,0,1,joebudden the bad bitches are only bad until they start talking anyway he preaching
3,0,0,3,2,johnelhadleyjr uncle charlie just got thru lip singinghaha
3,0,0,3,2,juanndacut when twitter rappers dm me their trash links
3,0,1,2,2,jukejuke_ lance stevenson gone leave indiana he trash anyway
3,1,2,0,1,juliansantomaur with hoes on my dick sweg you have learned from the best
3,0,0,3,2,juniormaye a lot of them are though attitudes be pure trash teamwhitegirls swirltheworld
3,0,3,0,1,justkarahn what_ido sit in there and shit dnt sing hoe justkarahn noyess
3,0,2,1,1,justkarahn what_ido y though really hoe really u the dummy taking a pic
3,0,3,0,1,kinsly when im in that pussy honey im home
6,0,6,0,1,kaaygq sexy bitch hope she bout it
3,0,1,2,2,karynhalpin where do all the foreskins go when they circumcise a guy the foreskin fairy takes them after you put them under your pillow
3,0,3,0,1,kash_stackz yall are so confused these days somebody put that hoe in a dress
3,0,2,1,1,katefrancesss a majority of my news feed is people arguing about what it means to be a redneck vermontproblems
3,0,3,0,1,kattwilliams you can be a hoe without having sex ask any of the girls texting alotta niggas at the same time
3,0,3,0,1,kaycimalynn im a pro at losing followers some people just cant handle my excessive use of the work cunt mines cause i say fuck
3,0,3,0,1,keauram whitegoddesss repost kush blunt convos a simple minded ho made this pic i bet
3,0,3,0,1,kevhoeee if i couldnt trust some of the homies how could i trust these hoesyou cant lol
3,1,0,2,2,kikclean brah wiz cheated she had hair like a dyke uh duh
3,0,3,0,1,kingdakkar these hoes out of control
3,0,0,3,2,king_sm if howard elbow bosh will bosh fight back dont have to got mcbob bird and ud
3,0,3,0,1,kinggki im drunk im bout to bitchneed a ride
3,0,3,0,1,kxng_jase versace versace i talk shit on twitter and so that bitch blocked mebremarie
3,0,3,0,1,kyariesda ginobli dropping them bitches like a delta line
3,0,3,0,1,lodmtpapi clingy girlfriends are the best stop lying to these hoes bro that shit annoying
3,0,3,0,1,lakeshorejohnny eliot was a pussy mmmmmether
3,0,3,0,1,lanaecute_ass my bitch bad shes a puerto rican what song is that
3,1,2,0,1,laneishaaaa thompson_era pretty boy face awee thanks faggot
3,0,0,3,2,lastwordevan an inning and a half away from alex rodriguez being eligible to play just a thought yankees mlb omg feel an ulcer
3,0,2,1,1,layaface we out brooklyn bound wit this money feelin like yung jeezy in this bitch lmaoooo
3,0,3,0,1,leelucas_ maxnostalgia bitch ima shake til i cant nomo
3,0,3,0,1,leelucas_ fuck you ugly lol show them teeth bitch fuck u
6,0,6,0,1,leelucas_ lol be cool son you know your grandma bald mouthshe got all her teeth hoe
3,0,3,0,1,leelucas_ mo bitch the special ed darlene from backatown gn
6,0,6,0,1,leelucas_ darwinjames they cant fit on that small ass street sonbitch you know what happen last time we was onyur st
3,0,3,0,1,leelucas_ going dumb on this essay bitch you sad
3,0,3,0,1,leelucas_ i fucked up in the th gradeyeah bitch you wants to fight me with yo dawg ass
6,0,6,0,1,leelucas_ yall on my tl need to be sleep yall got school tomorrow bitch i got straight as ion need to go
3,0,3,0,1,legendarye_ i dont een tryna be disrespectful when i say bitch its just a term like bruh or son
3,0,3,0,1,leggsmania phenomenalro you not gone leave hoe
3,0,3,0,1,leggsmania the next time i see this bitch im beating her ass job or not lol
3,0,3,0,1,leslieeeixta vikyfdez fuck up bitch get out mi house
3,0,3,0,1,lesterrnem bad bitches is the only thing that i like
3,0,3,0,1,lickmywhooooop vintage_monroe_ justdoitslow it aint bundles soooo nopeit is bitch she happy hosting
3,0,3,0,1,lilreese no yu cant get no money yu silly hoe
3,0,3,0,1,livefromthe_a these niggaz bitches hiding behind gangs they aint in
3,0,3,0,1,longmoneytonyy vintage_monroe_ dont say shit else just stfu bitch we can do a lot more off this twitter shit you can come see me
3,0,3,0,1,lopezwhs niggas talk more then bitches these days
3,0,3,0,1,lopezwhs you little stupid ass bitch i aint fuckin with you
3,0,3,0,1,lovelifeest __seriouslee i aint gone lie amp old heads say they see it in me so i figured nah you just retarded
3,0,3,0,1,lovelifeest lmao west amp aero sound young af talking bout hoes n weed n shit finesse_iam brah you gotta listen to this shit
3,1,2,0,1,luaboo niggas over with long ass monkey arms make the best cuddle buddiesso i heard ahaha a female told me this once
3,0,3,0,1,mrx sometimes i hate az amp sometimes i love it depends on the time of year i guess amp the dumb bitches that live here
3,2,1,0,0,milf_chronicles dudes shaving without it being for an athletic purpose is gay af youre retarded
3,0,2,1,1,mj bcarter or hes eating it cuz hes with a women who just cant cook then u gotta get rid of that hoe
6,0,6,0,1,m_rad im going to miss these bitches so much far right she resting on ol girl booty yall funny as shit
6,0,6,0,1,m_rad you was with the bitch with the fat ass only way to live when u young that shit gonna get old tho and have a lot of dents in it
3,0,3,0,1,maratheemodel iam_kidd_phila marcus bitch ass heartofahustlah aint loyal at all team hopping ass
3,0,3,0,1,maratheemodel hoe fax type yo bitch number in google to see if it pops up on back page thank heartofahustlah
3,0,3,0,1,madisonmum_ i was told never fold amp never sell my solethey should have told yu stay in school soul autocorrect hoed me
3,0,3,0,1,magssca adrienne_bailon bitch u tried it u deserved every foul word that came out chris mouth bye hoe
3,0,3,0,1,majorslander one last shot at this love shit then im dogging you hoes drakelistener
3,0,3,0,1,malikhasanimani bcarter negro you wear a size im in a im at a now still growing
3,0,3,0,1,malikhasanimani bcarter whats good familyin the gym looking at hoes hit u later
3,0,0,3,2,mannybdlopez when you open your starburst candy and get yellows lmao bruh
3,0,3,0,1,mannykream_g birthday weekend starts today shut yo hoe ass up
6,1,5,0,1,mariehippy bitch niggas pay for hoes just to lay with hoes relax one night youll pay to stay with hoes
6,0,6,0,1,marielevisual if your wardrobe consist of mostly leggings yous a hoe guilty
3,0,3,0,1,marlin_fishyass _sqquad in the mall with yo bitch and yo money im getting me somethin
3,1,2,0,1,mattietrump eat a lot of protein eat a lot of pussy mattietrumpstipsforabetterlife eat the whole ass
3,0,3,0,1,maxwell_larsen im jakes bitch
3,3,0,0,0,maxwell_larsen when you live this gay you cant be afraid of two black dicks in your butt you fucking queer
3,0,3,0,1,mecausemrae a lot of you males need to dress up as real men for halloween since yall be acting like bitches all year
3,0,3,0,1,medrano you want to be a little bitch than ima treat you like a little bitch
3,0,3,0,1,mick_peddicord water polo is so fucking hard respect yeah if youre a pussy
3,0,3,0,1,mightbekoi satisfied_x __troyy edward did oss he sparkled bitch reality
3,0,3,0,1,mikediggem _kudabrazyy who the old bitch hoe
3,2,1,0,0,mikeypdacav i love the song john doe dope mirandawigley edenbaby faggots
3,0,3,0,1,mix_mommie i hate when bitches do that who are you talking to shit like clearly youi be like bitch wit da red door hoe
3,2,1,0,0,moffettmm just got done with my last final and im walkin around campus like i own this place queer
3,0,3,0,1,mojolife_ well im going to sleep fag
3,0,0,3,2,mommemusthaves mmmh daily is out stories via kristincruz exmoshow yellow is in amp romyraves luv the bling
3,0,3,0,1,moneyyoung they not evn hoes in silence anymoreproud of it then want respect
3,0,3,0,1,moneyhighpapi when you fuck her good she trip even more good dick makes a bitch go crazy
3,0,3,0,1,morgansmith_ luke_turner_ so many hoes thats whypreach
3,0,3,0,1,mosoknowso if a photographer doesnt have a back story on how he started he did it for pussy believethat cantknockthahussle
3,0,3,0,1,mrdelightfullll ive sounded like a fag the last few days your emotions are inspiring
3,0,3,0,1,msfoxybaby imaddictedto girls w fat pussy slim waist fat ass n innocent smiles truuuuuu
3,1,2,0,1,mutateroos you can be seminoles but not redskins kseminole tribe got an agreement with themfsu pay them to use the name
3,0,3,0,1,mydick_suckthat who that pussy wet for
3,2,1,0,0,my_fish_died you dammn weed potheads are annoying af on twitter weed and pot are the same thing faggot
3,0,3,0,1,nadixo__ joelxmontoya im dreaming e you must be fucked up
3,0,3,0,1,nayminaj_xo skinnybee__ lmao my bitch was listening to gospel music w liquor in her hand weaaakkklmfaooooooooo i was crying
3,0,3,0,1,neebaddazz why amanda bitch ass eva cheat on fizz fine ass ion geddit theres more to a nigga than his looks thought yall knew dat
3,0,3,0,1,neiallure amp you should feel disrespected if a bitch try to suck you up with dry lips
6,2,4,0,1,nelly_flexin yall bitches switch a roo niggas who the hell
3,2,1,0,0,nihao_rocky who is she rt drtruth yall hype that bread loaf chick up but im a chill a dyke rapper
3,2,1,0,0,niggaimtatted cowboys win games during the regular season but when they get to the playoffs that trash af lol hating ass nigga
3,0,3,0,1,niggaimtatted having bitches really the waveshaq you got all the hoes
3,0,3,0,1,niggaimtatted niggas want a good girl but still wanna fuck with hoes but that aint gone work gotta pick one boy stfu
3,0,3,0,1,nigggapino splash onna bitch wednesday tomorrow
3,0,2,1,1,nikedownluis vintage_monroe_ them damn browniesi swear lmao
3,0,2,1,1,nochillpaz mom dont call a girl a bitch thats somebodys daughtersisterniece me and somebodys bitch too
3,3,0,0,0,nochillpaz white kids favorite activities calling people niggers on xbox fucking their pet shooting up their school
6,0,6,0,1,nogovy smh bitches are such haters how dare they do this to her blackgirls jealousy yooo loool
3,0,3,0,1,norapist throwing lamps at bitches who need to lighten up true dat
3,0,3,0,1,norapist using y mx b to measure the slope of that ass girl mckinley
3,0,3,0,1,norapist on my way to fuck ur bitch mckinley
3,0,3,0,1,norapist on my way to fuck ur bitch mckinley
3,1,2,0,1,notgrimey bobbybudnic my brother a faggotsmh
3,0,3,0,1,notgrimey dnt blame niggas when a female see ya hoe ass ways go listen to some jt money fruitcake
3,0,1,2,2,ogbeard some of yall bios are trash mine pretty good
3,0,3,0,1,ogeezlouise bout time rt joebudden some of these chicks dont want a man they just want support tell that bitch to get a bra
3,0,3,0,1,officialzyon when the pussy stank
3,0,3,0,1,ohshititsrandy remember this bro brianlovesass_ dont show people this
3,0,2,1,1,ohthatslee uhoh you got the hoes lol rt verbally_abrupt yall i found this letter on my car naaah
3,0,3,0,1,ohhnickharmon if shes sending you nudes on snap chats but your not one of the guys on her favorites she a hoe
3,1,2,0,1,onstar mondays are a whole lot better when youre driving a vehicle that white pussy uhhh get ya
3,0,3,0,1,optic_nadeshot no longer a side bitch prosyndicate zneezygood
3,1,2,0,1,osmanmasabah spitting on people just shows you werent raised right in another words its a bitch nigga trait victorsmith
3,1,2,0,1,prayingforhead spongebob out here beating bitches up
3,0,3,0,1,paigehardesty a relationship is only made for two but some bitches dont know how to countamen to that
3,0,3,0,1,papi_sez why is everyone who thinks youre an unfunny pandering jizzbag automatically a troll thatupsdude and he hate colored folk
3,0,3,0,1,pharaohjas darkskin girls ugly ass bitch
3,1,0,2,2,plmpcess in the fashion world urban means stolen from black people its ghetto on us and urban on them haha
3,0,3,0,1,poeticallylucky its like when a bitch gotta pretty pussy but its loose witchcraft
3,0,3,0,1,postbadbitches the white girls u should holla at but nooooo brothas go for the ugliest bad built hoes ever
3,0,3,0,1,postbadbitches how young is this hoe with a mampm pillow
3,0,0,3,2,prayforjack i survived swine flu bird flu west nile and the bloomberg administration ill be finethe abortion survival cant get that
3,0,3,0,1,prettyxeyes fyi my favorite type of bitches
3,0,1,2,2,pubesonfleek my tweets trash
3,0,3,0,1,putya_han_onit tweets_nochill small titty bitches pierced nipples look like staples lmao
3,0,3,0,1,quathegreat ready blow this bitch down me rellos
3,0,3,0,1,queendev_ what_evaittakes i couldnt find anything to hold my hair up let alone put a pony inno bitch i said post a busted pic
3,0,0,3,2,queendev_ my leave out is trash u sick
3,0,3,0,1,quis_turntup _sqquad iont got no typebad bitches is the only thing that i like aye im just living life
3,0,1,2,2,raleighbeougher dumb beaner
3,0,3,0,1,ramzyjay i try to keep all my bitches on lay away same way i feel
3,0,3,0,1,rawritstaraa trust these bitches nah
3,0,3,0,1,redheadray_ is it wrong if i get on this bitch and started talking shit yes
3,0,3,0,1,regularassron aint nothing better in life than meeting a hoe with a full time jobdont let her have her own benefits nigga what
3,0,3,0,1,rellhundo what_evaittakes boney as shit right i seen em walking down the street ctfu i was in the crib tho he a lucky nig
3,0,3,0,1,residimples i heard thigh gaps is a way of telling if a bitch pussy is loose what
3,0,3,0,1,residinero jenny_dalli residinero i threw them hoes away you also just threw yo life awaybruhhh
3,0,3,0,1,residinero tonyjetsfoo lol haha hahahahahahahahahaahah deez nuts bitch
3,0,3,0,1,residinero hate driving in the rain _ you can drive deez nuts in your botch mouth hoe
3,0,3,0,1,retrospidey your opinion is irrelevant because youre a cunt sumorerun
3,0,3,0,1,revdennismiller true nothing shuts up libdog bitches who like to bark at anything punt_cuncher thats calledpreaching the truth
3,1,2,0,1,rightinher_pssy fuck her right in the pussy i wish this dude was my grandpa
3,0,3,0,1,rihannaglfs when you see the bitch that been talking smack about you in the playground
9,0,9,0,1,rileyybryn devon_sheaa i just want panda express panera big booty hoe
3,0,3,0,1,rojustdgaf arent they all tho bro rt landoup i hate a nosey bitchsome more than others
3,0,3,0,1,ronstackin i got money guns gold bitches nd stacks nigga fuck this net beef have my shooters get at niggas a bring dat friday den
3,0,3,0,1,rspectmy_pretty if a bitch comes for me i hope she bout all that slick shit she yapping about thuggin
3,0,3,0,1,rudeboi_drew im finna eat some pussy lmao
3,0,0,3,2,rudenation when girls take my snap backs and beanies lol thats dollars a hat and for the ax beanies i dont let them take it
3,0,3,0,1,rudepost a new breed of white girl she slammed that bitch
3,1,2,0,1,runyacheckup shane_a a bitch couldnt pay me to get dem pregnant again fr fam ion see how niccas out here poppin kids out
3,1,2,0,1,ryeordie niggas want pussy i aint giving any out here is where lies our dilemma thats cool
3,0,3,0,1,rylannwilliams woodchuck ravenkiann hahahaha do it bitch make her fall in love should i
3,0,3,0,1,rylannwilliams if she buys you a tattoo wife that girl this bitch
3,0,3,0,1,saadthesav bitches saying ray rice got what he deserved but just a month ago wanted this man free
3,0,3,0,1,salutemyrainbow thatkiduriah bitches be like messy bun
3,0,3,0,1,savingnohoes when she ask how imma eat her pussy
3,0,3,0,1,semlive girl you eat mo pussy than me girl you shoulda been a nigga thats that jam
3,0,3,0,1,semlive leave all the bitchin to bitches
3,0,3,0,1,smithaaaaaa tats_nsnapbacks last night was well fun lmao you got some pussy didnt ya vern unfortunately no lol
3,1,2,0,1,s_hawn yall females love yall a bum nigga or a jail bird
6,0,6,0,1,sair____ you lucky ashit if you got the shawty you want a niggah just tryna keep her
3,0,3,0,1,sam_james khalilreed aknadnrye dont get on bro when bae textin another nigger
3,0,0,3,2,sarabiaerik i just accidentally ate a pot brownie i guess there goes my pledge of being drug free for life lolz lmao college
